used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,54.22,15380,15191.093047888793,15164.438452129469,-2433.353048,1.5232450422614578, 
1,54.23,15316.7,15190.72944,15164.021184927107,-2496.289444,1.0178562430174403, 
1,54.24,15223.3,15190.313753286271,15163.604368457422,-2589.273753,0.2673489605421069, 
1,54.25,15310,15189.901108241736,15163.188003856661,-2502.161108,0.9706248467757859, 
1,54.26,15263.3,15189.491551341453,15162.772092258998,-2548.451551,0.5974228881308493, 
1,54.27,14896.7,15189.085102102323,15162.356634796517,-2914.645102,-2.395577384, 
1,54.28,14963.3,15188.6818,15161.941632599195,-2847.641801,-1.842490059, 
1,54.29,15353.3,15188.281678430123,15161.527086794891,-2457.241678,1.3317763475055044, 
1,54.3,15083.3,15187.884774589214,15161.112998509327,-2726.844775,-0.851569857, 
1,54.31,15090,15187.491125073137,15160.699368866064,-2719.751125,-0.793634361, 
1,54.32,15460,15187.10077122096,15160.286198986518,-2349.360771,2.194813200481115, 
1,54.33,15026.7,15186.71375506329,15159.873489989897,-2782.273755,-1.305345598, 
1,54.34,15300,15186.330120014916,15159.461242993233,-2508.59012,0.9189665129995749, 
1,54.35,15113.3,15185.949914975263,15159.049459111346,-2694.909915,-0.590956425, 
1,54.36,14983.3,15185.573183636587,15158.638139456807,-2824.533184,-1.652473762, 
1,54.37,15426.7,15185.199982350361,15158.227285139965,-2380.759982,1.9443777820280816, 
1,54.38,15250,15184.670667179227,15157.816897268916,-2556.930667,0.5290214738464244, 
1,54.39,15280,15184.304947707513,15157.406976949467,-2526.564948,0.7741547930085296, 
1,54.4,15560,15183.94291624666,15156.99752528515,-2246.202916,3.014733851510159, 
1,54.41,15273.3,15183.584638840543,15156.588543377184,-2532.544639,0.7259394007701321, 
1,54.42,15346.7,15183.230170713843,15156.180032324486,-2458.790171,1.3195629322736908, 
1,54.43,15776.7,15182.87958512961,15155.771993223629,-2028.439585,4.727668759186109, 
1,54.44,15260,15182.532942934084,15155.364427168852,-2544.792943,0.6271043175282026, 
1,54.45,15196.7,15182.190320628988,15154.957335252013,-2607.750321,0.11770181792150149, 
1,54.46,15176.7,15181.851786711124,15154.550718562608,-2627.411787,-0.041818572, 
1,54.47,15190,15181.517425828057,15154.144578187743,-2613.777426,0.068825406, 
1,54.48,15600,15181.187309637256,15153.738915212114,-2203.44731,3.3531851448963867, 
1,54.49,15393.3,15180.781685606182,15153.333730717986,-2409.741686,1.7128940307463782, 
1,54.5,15610,15180.460456949628,15152.929025785203,-2192.720457,3.4379669647900912, 
1,54.51,15356.7,15180.143742750815,15152.524801491161,-2445.703743,1.4247352309402885, 
1,54.52,15593.3,15179.831633953365,15152.121058910774,-2208.791634,3.3111074210482427, 
1,54.53,15353.3,15179.524230916726,15151.717799116488,-2448.484231,1.4024531144966434, 
1,54.54,15356.7,15179.221634671963,15151.315023178247,-2444.781635,1.4321762578806194, 
1,54.55,15340,15178.923956299966,15150.912732163497,-2461.183956,1.30052371, 
1,54.56,15433.3,15178.631308256485,15150.510927137151,-2367.591308,2.0499636402936434, 
1,54.57,15306.7,15178.34380477092,15150.109609161593,-2493.903805,1.0374712007086393, 
1,54.58,15723.3,15178.061572488257,15149.708779296634,-2077.021572,4.348251006857484, 
1,54.59,15046.7,15177.784732378952,15149.30843859954,-2753.344732,-1.068640134, 
1,54.6,15193.3,15177.513428403388,15148.908588124978,-2606.473428,0.12807423395754117, 
1,54.61,15560,15177.247787468123,15148.509228925039,-2239.507787,3.068406637480378, 
1,54.62,15153.3,15176.987964558417,15148.110362049178,-2645.947965,-0.1924306, 
1,54.63,15473.3,15176.734104714436,15147.711988544233,-2325.694105,2.384128906081906, 
1,54.64,15383.3,15176.48637,15147.314109454417,-2415.446374,1.667456046, 
1,54.65,15073.3,15176.244928097378,15146.916725821266,-2725.204928,-0.838495591, 
1,54.66,15356.7,15176.00994764569,15146.519838683664,-2441.569948,1.4580932303424123, 
1,54.67,15506.7,15175.781610688602,15146.123449077804,-2291.341611,2.657426180946304, 
1,54.68,15636.7,15175.560108957747,15145.727558037177,-2161.120109,3.6877386973380744, 
1,54.69,15596.7,15175.345630932818,15145.332166592578,-2200.905631,3.373891733629211, 
1,54.7,15680,15175.138395437347,15144.937275772054,-2117.398395,4.0318030965418235, 
1,54.71,15406.7,15174.93860848506,15144.542886600928,-2390.498608,1.8671803863836185, 
1,54.72,15330,15174.746507424705,15144.149000101761,-2467.006507,1.2539213627163919, 
1,54.73,15613.3,15174.562316354084,15143.755617294346,-2183.522316,3.511216314740747, 
1,54.74,15170,15174.386296844958,15143.362739195702,-2626.646297,-0.035612727, 
1,54.75,15010,15174.218698537468,15142.970366820029,-2786.478699,-1.340393335, 
1,54.76,15303.3,15174.059802019809,15142.57850117874,-2493.019802,1.044732412085126, 
1,54.77,15506.7,15173.909889125776,15142.187143280404,-2289.469889,2.672456962084956, 
1,54.78,15170,15173.769256391211,15141.796294130761,-2626.029256,-0.030602922, 
1,54.79,15203.3,15173.638226793548,15141.40595473269,-2592.598227,0.24056263785025042, 
1,54.8,15340,15173.517124095693,15141.01612608621,-2455.777124,1.3441783299170402, 
1,54.81,15023.3,15173.406299260025,15140.626809188443,-2772.366299,-1.224662016, 
1,54.82,15123.3,15173.306114273468,15140.238005033643,-2672.266114,-0.406630383, 
1,54.83,14980,15173.216956906173,15139.849714613123,-2815.476957,-1.57866264, 
1,54.84,15170,15173.139221503781,15139.461938915285,-2625.399222,-0.025487613, 
1,54.85,15276.7,15173.073344156735,15139.07468,-2518.633344,0.8384104989511135, 
1,54.86,15116.7,15173.019763402619,15138.687935626585,-2678.579763,-0.458070501, 
1,54.87,15566.7,15172.978951683934,15138.301709997786,-2228.538952,3.1556610897079436, 
1,54.88,14986.7,15172.951402236924,15137.916003015755,-2808.511402,-1.521410973, 
1,54.89,15280,15172.937645133918,15137.530815654085,-2515.197645,0.8661141112816418, 
1,54.9,15020,15172.938220558603,15137.146148883347,-2775.198221,-1.247903683, 
1,54.91,15276.7,15172.953716904669,15136.762003671074,-2518.513717,0.8393783652136794, 
1,54.92,15510,15172.984744332345,15136.378380981789,-2285.244744,2.7060988805006234, 
1,54.93,15210,15173.031958584335,15135.995281776954,-2585.291959,0.2997518243818864, 
1,54.94,15336.7,15173.096037043286,15135.61270701497,-2458.656037,1.3210761681853953, 
1,54.95,15220,15173.177708887004,15135.230657651166,-2575.437709,0.37952932198500283, 
1,54.96,14876.7,15173.277740236714,15134.84913463779,-2918.83774,-2.431561448, 
1,54.97,15260,15173.396953607273,15134.468138923965,-2535.656954,0.7010611524555926, 
1,54.98,14923.3,15173.536194798546,15134.08767145571,-2872.496195,-2.048413798, 
1,54.99,15430,15173.696392216885,15133.707733175926,-2365.956392,2.0633445557739294, 
1,55,15430,15173.878509412874,15133.328325024358,-2366.138509,2.061878440926358, 
1,55.01,15330,15174.083579374937,15132.949447937584,-2466.343579,1.2592755716926827, 
1,55.02,15193.3,15174.312697519134,15132.571102849028,-2603.272698,0.15404131323099107, 
1,55.03,15246.7,15174.567025374938,15132.193290688929,-2550.127025,0.5841789644360599, 
1,55.04,15216.7,15174.847808626086,15131.816012384328,-2580.407809,0.3392797686085657, 
1,55.05,15113.3,15175.156361835008,15131.439268859047,-2684.116362,-0.503158393, 
1,55.06,15160,15175.494097094843,15131.063061033694,-2637.754097,-0.12583941, 
1,55.07,14890,15175.862515478837,15130.687389825634,-2908.122515,-2.342663236, 
1,55.08,14963.3,15176.263222423624,15130.312256148985,-2835.223222,-1.740968519, 
1,55.09,15083.3,15176.697922715028,15129.937660914604,-2715.657923,-0.760482164, 
1,55.1,15516.7,15177.16847,15129.563605030064,-2282.728469,2.7257149128663625, 
1,55.11,15283.3,15177.676807319329,15129.190089399644,-2516.636807,0.8543793080471157, 
1,55.12,15386.7,15178.225056391113,15128.817114924346,-2413.785056,1.6806648682489518, 
1,55.13,15293.3,15178.815465338597,15128.444682501813,-2507.775465,0.9257553259604562, 
1,55.14,15463.3,15179.450457273868,15128.07279,-2338.410457,2.2826383429546886, 
1,55.15,15583.3,15180.132650736921,15127.701447389096,-2219.092651,3.229651320065753, 
1,55.16,15526.7,15180.864838314312,15127.330646477543,-2276.424838,2.775425446271524, 
1,55.17,15230,15181.65003942894,15126.960391175999,-2573.910039,0.39178352787383663, 
1,55.18,15650,15182.491517864237,15126.59068236537,-2154.751518,3.737079388484985, 
1,55.19,15313.3,15183.392788730971,15126.22152092314,-2492.352789,1.0497813776504137, 
1,55.2,15076.7,15184.357662001032,15125.852907723394,-2729.917662,-0.876782347, 
1,55.21,15183.3,15185.39024423267,15125.484843636816,-2624.350244,-0.016963441, 
1,55.22,15303.3,15186.495001728537,15125.117329530613,-2505.455002,0.9442106209590267, 
1,55.23,15113.3,15187.676768603831,15124.750366268589,-2696.636769,-0.605003176, 
1,55.24,15036.7,15188.94081132727,15124.383954711066,-2774.500811,-1.24152315, 
1,55.25,15086.7,15190.29284587581,15124.018095714904,-2725.852846,-0.843398136, 
1,55.26,15610,15191.739108064632,15123.65279013348,-2203.999108,3.3476944146415932, 
1,55.27,15370,15193.286404792241,15123.288038816656,-2445.546405,1.425387772263256, 
1,55.28,15193.3,15194.942176086419,15122.92384,-2623.902176,-0.013322744, 
1,55.29,15153.3,15196.71455243325,15122.560202358762,-2665.674552,-0.352680719, 
1,55.3,15213.3,15198.612470375449,15122.197118899849,-2607.57247,0.11907951053517876, 
1,55.31,15073.3,15200.645737902676,15121.834593069814,-2749.605738,-1.037242356, 
1,55.32,15160,15202.825135481871,15121.472625700859,-2665.085135,-0.347815671, 
1,55.33,15536.7,15205.162566409603,15121.11121762161,-2290.722566,2.659825720432277, 
1,55.34,15403.3,15207.671162877346,15120.750369657111,-2426.631163,1.5762532185631297, 
1,55.35,15300,15210.365464737097,15120.390082628812,-2532.625465,0.7246522678276488, 
1,55.36,15173.3,15213.261601990811,15120.030357354532,-2662.221602,-0.32441645, 
1,55.37,15416.7,15216.37747770665,15119.671194648488,-2421.937478,1.6133703418119332, 
1,55.38,15206.7,15219.733059065891,15119.312595321266,-2635.293059,-0.105688777, 
1,55.39,15043.3,15223.35063512063,15118.954560179782,-2802.310635,-1.467990008, 
1,55.4,15266.7,15227.255118312025,15118.59709002731,-2582.815118,0.3192405659109963, 
1,55.41,15480,15231.474488607591,15118.240185663448,-2373.734489,1.9974940665870002, 
1,55.42,15306.7,15236.040181685063,15117.883847884106,-2551.600182,0.5711257366130208, 
1,55.43,15103.3,15240.987710581368,15117.528077481511,-2759.947711,-1.120364281, 
1,55.44,15206.7,15246.357190854034,15117.172875244158,-2661.917191,-0.321591424, 
1,55.45,15253.3,15252.194164812921,15116.818241956846,-2621.154165,0.008953823, 
1,55.46,15070,15258.550457710833,15116.46417840062,-2810.810458,-1.535928379, 
1,55.47,15510,15265.48534858463,15116.110685352804,-2377.745349,1.9633557037359846, 
1,55.48,15136.7,15273.066797695728,15115.75776358694,-2758.626798,-1.108391127, 
1,55.49,15326.7,15281.373260122653,15115.405413872817,-2576.93326,0.36612565, 
1,55.5,15056.7,15290.49580487107,15115.05363697644,-2856.055805,-1.905337063, 
1,55.51,14646.7,15300.54093,15114.70243366002,-3276.100935,-5.402592531, 
1,55.52,15086.7,15311.634615554429,15114.351804681963,-2847.194616,-1.831298618, 
1,55.53,15140,15323.927283662757,15114.001750796866,-2806.187284,-1.494800448, 
1,55.54,15203.3,15337.601542216376,15113.652272755478,-2756.561542,-1.089211122, 
1,55.55,15230,15352.88231294229,15113.303371304733,-2745.142313,-0.995725033, 
1,55.56,15000,15370.050881231093,15112.955047187692,-2992.310881,-3.021452793, 
1,55.57,15376.7,15389.464451629541,15112.607301143562,-2635.024452,-0.102936783, 
1,55.58,15263.3,15411.581185762667,15112.260133907683,-2770.541186,-1.200222683, 
1,55.59,15180,15436.992524947585,15111.913546211485,-2879.252525,-2.085857357, 
1,55.6,15236.7,15466.461523158738,15111.567538782523,-2852.021523,-1.861366285, 
1,55.61,15183.3,15500.966552866812,15111.22211234443,-2939.926553,-2.578032594, 
1,55.62,15510,15541.745943055428,15110.877267616917,-2654.005943,-0.254907336, 
1,55.63,15183.3,15590.33809987646,15110.533005315761,-3029.2981,-3.303330108, 
1,55.64,14816.7,15648.609233127805,15110.189326152802,-3454.169233,-6.834396967, 
1,55.65,15180,15718.75798094869,15109.846230835921,-3161.017981,-4.372782043, 
1,55.66,14826.7,15803.28820832913,15109.50372006902,-3598.848208,-8.020274379, 
1,55.67,14980,15904.938239318366,15109.16179455203,-3547.198239,-7.557128866, 
1,55.68,15476.7,16026.55737146439,15108.820454980898,-3172.117371,-4.41988398, 
1,55.69,15480,16170.916692552977,15108.479702047563,-3313.176693,-5.553160262, 
1,55.7,15550,16340.42828,15108.139536439947,-3412.688282,-6.338657333, 
1,55.71,15476.7,16536.718257190412,15107.799958841952,-3682.278257,-8.520678192, 
1,55.72,15320,16759.959028146768,15107.460969933447,-4062.219028,-11.63377747, 
1,55.73,15670,17007.808823401745,15107.12257039025,-3960.068823,-10.68709224, 
1,55.74,15246.7,17273.834134474688,15106.784760884118,-4649.394134,-16.41702877, 
1,55.75,15453.3,17545.524870395253,15106.447542082748,-4714.48487,-16.83052807, 
1,55.76,15246.7,17802.69750335375,15106.110914649753,-5178.257503,-20.70010259, 
1,55.77,15423.3,18018.141075628108,15105.774879244651,-5217.101076,-20.89402505, 
1,55.78,14620,18162.771380649378,15105.439436522858,-6165.031381,-29.30012286, 
1,55.79,15333.3,18215.341012304554,15105.104587135684,-5504.301012,-23.27460613, 
1,55.8,15443.3,18171.971968253234,15104.77033173031,-5350.931968,-21.95741829, 
1,55.81,15226.7,18048.51713285702,15104.436670949783,-5444.077133,-22.86788346, 
1,55.82,15143.3,17873.770152891324,15104.103605433007,-5352.730153,-22.18846049, 
1,55.83,15163.3,17678.906696838974,15103.77113581472,-5137.866697,-20.42894214, 
1,55.84,15043.3,17489.751398851207,15103.439262725502,-5068.711399,-19.94642343, 
1,55.85,15553.3,17324.025564381263,15103.107986791752,-4392.985564,-14.19841883, 
1,55.86,15576.7,17191.940443732037,15102.777308635686,-4237.500444,-12.9419421, 
1,55.87,14933.3,17097.828818429847,15102.447228875304,-4786.788818,-17.71272897, 
1,55.88,14893.3,17041.438826899986,15102.117748124414,-4770.398827,-17.60219695, 
1,55.89,15370,17018.44552229499,15101.788866992592,-4270.705522,-13.29651003, 
1,55.9,15283.3,17020.297584081833,15101.460586085192,-4359.257584,-14.05046331, 
1,55.91,15283.3,17033.968607828134,15101.132906003311,-4372.928608,-14.16104736, 
1,55.92,15026.7,17042.684173384212,15100.805827343815,-4638.244173,-16.44581158, 
1,55.93,15116.7,17028.822344969467,15100.479350699288,-4534.382345,-15.55203337, 
1,55.94,14893.3,16978.975687626935,15100.153476658048,-4707.935688,-17.09036389, 
1,55.95,14883.3,16888.737544927775,15099.828205804139,-4627.697545,-16.43839922, 
1,55.96,15230,16763.75678301643,15099.503538717296,-4156.016783,-12.42815167, 
1,55.97,14910,16616.23605032575,15099.179475972955,-4328.49605,-13.97334211, 
1,55.98,15403.3,16459.67009506953,15098.85601814224,-3678.630095,-8.511560907, 
1,55.99,15460,16305.085873242775,15098.533165791952,-3467.345873,-6.79666864, 
1,56,15333.3,16159.783680206268,15098.210919484549,-3448.74368,-6.674465091, 
1,56.01,15493.3,16027.739785595335,15097.889279778157,-3156.699786,-4.293651742, 
1,56.02,15436.7,15910.559812355508,15097.568247226536,-3096.119812,-3.81392937, 
1,56.03,15216.7,15808.354967547568,15097.247822379084,-3213.914968,-4.796321385, 
1,56.04,15356.7,15720.362670060778,15096.928005780825,-2985.92267,-2.934605809, 
1,56.05,15400,15645.343538657606,15096.608797972396,-2867.603539,-1.977034575, 
1,56.06,14986.7,15581.828871015305,15096.290199490039,-3217.388871,-4.861362566, 
1,56.07,15226.7,15528.28090304756,15095.972210865597,-2923.840903,-2.443998538, 
1,56.08,15583.3,15483.19940027297,15095.654832626491,-2522.1594,0.8018755354040799, 
1,56.09,15363.3,15445.19279476261,15095.338065295717,-2704.152795,-0.660698677, 
1,56.1,15676.7,15413.02125,15095.021909391848,-2358.581252,2.105948777601296, 
1,56.11,15283.3,15385.617362217565,15094.706365428992,-2724.577362,-0.827638655, 
1,56.12,15326.7,15362.088448538989,15094.391433916822,-2657.648449,-0.285849341, 
1,56.13,15120,15341.70600110644,15094.077115360546,-2843.966001,-1.803024189, 
1,56.14,15020,15323.886707063253,15093.763410260879,-2926.146707,-2.479572076, 
1,56.15,15040,15308.169864294623,15093.450319114087,-2890.429864,-2.186684135, 
1,56.16,14926.7,15294.194293339498,15093.137842411905,-2989.754293,-3.007936733, 
1,56.17,15176.7,15281.677301712532,15092.825980641597,-2727.237302,-0.852131718, 
1,56.18,14946.7,15270.39658102051,15092.51473,-2945.956581,-2.647679747, 
1,56.19,15480,15260.175579881468,15092.20410382304,-2402.43558,1.7668124789989168, 
1,56.2,15400,15250.872275036256,15091.89409,-2473.132275,1.2017054534864604, 
1,56.21,15400,15242.370713746079,15091.584692466033,-2464.630714,1.2702129866633995, 
1,56.22,15196.7,15234.574779401879,15091.275912505645,-2660.134779,-0.30723838, 
1,56.23,15310,15227.403683639941,15090.96775030557,-2539.663684,0.6675335278912802, 
1,56.24,15043.3,15220.78873233798,15090.660206321292,-2799.748732,-1.447102285, 
1,56.25,15160,15214.670911458674,15090.353281003714,-2676.930911,-0.444024275, 
1,56.26,15276.7,15208.999126802732,15090.046974799141,-2554.559127,0.5477463536273849, 
1,56.27,15126.7,15203.728880506676,15089.741288149296,-2699.288881,-0.62629867, 
1,56.28,14743.3,15198.821181239486,15089.436221491296,-3077.781181,-3.751554195, 
1,56.29,15406.7,15194.241750681083,15089.131775257645,-2409.801751,1.7116650597436052, 
1,56.3,14993.3,15189.960317781242,15088.827949876219,-2818.920318,-1.606083503, 
1,56.31,15120,15185.950077361858,15088.524745770274,-2688.210077,-0.536339044, 
1,56.32,14923.3,15182.187193505231,15088.222163358412,-2881.147194,-2.119230193, 
1,56.33,15223.3,15178.650445819772,15087.920203054597,-2577.610446,0.3618784520211636, 
1,56.34,14936.7,15175.32085193837,15087.618865268141,-2860.880852,-1.952455133, 
1,56.35,15270,15172.181437783287,15087.318150403673,-2524.441438,0.791592656, 
1,56.36,15626.7,15169.216953252031,15087.01805886116,-2164.776953,3.659665293606624, 
1,56.37,15333.3,15166.41365897006,15086.718591035882,-2455.373659,1.347730250593383, 
1,56.38,15253.3,15163.759165199222,15086.41974731842,-2532.719165,0.7250020474599869, 
1,56.39,15356.7,15161.24228128682,15086.121528094667,-2426.802281,1.5772621279395027, 
1,56.4,15340,15158.852873670934,15085.82393,-2441.112874,1.4625770993902933, 
1,56.41,15083.3,15156.581733225188,15085.526964648272,-2695.541733,-0.596688335, 
1,56.42,15273.3,15154.420495097758,15085.230621173821,-2503.380495,0.9619235261082842, 
1,56.43,15310,15152.36153574796,15084.934903689444,-2464.621536,1.274015171751818, 
1,56.44,15000,15150.397905192367,15084.63981255739,-2772.657905,-1.227993754, 
1,56.45,15110,15148.523250000722,15084.345348135164,-2660.78325,-0.313394007, 
1,56.46,14870,15146.73173851757,15084.05151077551,-2898.991739,-2.269360478, 
1,56.47,15680,15145.018049615612,15083.758300826403,-2087.27805,4.272342884981828, 
1,56.48,15143.3,15143.377271596486,15083.465718631036,-2622.337272,-0.000627928, 
1,56.49,15010,15141.804903972112,15083.173764527828,-2754.064904,-1.075823986, 
1,56.5,15363.3,15140.296800473405,15082.882438850393,-2399.2568,1.799156070655731, 
1,56.51,15240,15138.849131710514,15082.591741927556,-2521.109132,0.8193644773240907, 
1,56.52,15296.7,15137.458361699657,15082.301674083317,-2463.018362,1.2875312014580897, 
1,56.53,15300,15136.121233797923,15082.012235636881,-2458.381234,1.324881299700126, 
1,56.54,15310,15134.834717989637,15081.723426902607,-2447.094718,1.415664811911532, 
1,56.55,15390,15133.596014241099,15081.435248190037,-2365.856014,2.066833356684762, 
1,56.56,15523.3,15132.40252901725,15081.14769980386,-2231.362529,3.1374068132105455, 
1,56.57,15480,15131.251849947173,15080.860782043925,-2273.51185,2.8030215351364234, 
1,56.58,15323.3,15130.141730564545,15080.574495205217,-2429.101731,1.5604043545948156, 
1,56.59,15520,15129.070093482085,15080.28883957787,-2231.330093,3.1380007076756344, 
1,56.6,15180,15128.034979956046,15080.00381544713,-2570.29498,0.4217695413287396, 
1,56.61,15226.7,15127.03459,15079.719423093371,-2522.594594,0.8076841209739364, 
1,56.62,14970,15126.067237478183,15079.435662792073,-2778.327237,-1.275559856, 
1,56.63,15343.3,15125.131333478443,15079.152534813846,-2404.091333,1.7612985957152947, 
1,56.64,15316.7,15124.225410546194,15078.870039424357,-2429.785411,1.5552162982040019, 
1,56.65,14980,15123.348087455966,15078.588176884403,-2765.608087,-1.171213302, 
1,56.66,15303.3,15122.498070992162,15078.306947449832,-2441.458071,1.461539353, 
1,56.67,15083.3,15121.674153396341,15078.02635137159,-2660.634153,-0.312457262, 
1,56.68,15296.7,15120.875201068784,15077.746388895679,-2446.435201,1.4216125696161455, 
1,56.69,15466.7,15120.100152215688,15077.467060263165,-2275.660152,2.786952307188506, 
1,56.7,15413.3,15119.34800521778,15077.188365710173,-2328.308005,2.367710477386986, 
1,56.71,15316.7,15118.61782941264,15076.91030546786,-2424.177829,1.6005261835096545, 
1,56.72,14946.7,15117.908741329758,15076.632879762428,-2793.468741,-1.400403784, 
1,56.73,15276.7,15117.219914793994,15076.356088815122,-2462.779915,1.2903029314442964, 
1,56.74,15336.7,15116.550569851639,15076.07993,-2402.11057,1.7776718873585156, 
1,56.75,15276.7,15115.899976799965,15075.804412054938,-2461.459977,1.3009821323038901, 
1,56.76,15563.3,15115.267447568405,15075.529526659628,-2174.227448,3.591358210975235, 
1,56.77,15236.7,15114.652329364591,15075.25527685756,-2500.212329,0.9887443997817347, 
1,56.78,15486.7,15114.054017124503,15074.981662845028,-2249.614017,2.994449553998994, 
1,56.79,15023.3,15113.471931935206,15074.708684813304,-2712.431932,-0.735679585, 
1,56.8,15253.3,15112.905532030329,15074.436342948658,-2481.865532,1.1367581836436453, 
1,56.81,15110,15112.35430933017,15074.164637432326,-2624.614309,-0.019152757, 
1,56.82,14850,15111.81777727916,15073.893568440515,-2884.077777,-2.148502705, 
1,56.83,15266.7,15111.29548559564,15073.623136144399,-2466.855486,1.2577404976396513, 
1,56.84,15183.3,15110.78700359965,15073.353340710108,-2549.747004,0.5884814327987529, 
1,56.85,15300,15110.291928933391,15073.084182298717,-2432.551929,1.533698853019234, 
1,56.86,14800,15109.809883127553,15072.815661066243,-2932.069883,-2.546621552, 
1,56.87,14923.3,15109.34050639796,15072.547777163647,-2808.300506,-1.522912945, 
1,56.88,15273.3,15108.883457768046,15072.280530736814,-2457.843458,1.3303902988521812, 
1,56.89,15270,15108.438422580208,15072.01392192656,-2460.698423,1.3074303621322425, 
1,56.9,15380,15108.00509993507,15071.74795086861,-2350.2651,2.193221998523402, 
1,56.91,14900,15107.583207842868,15071.482617693606,-2829.843208,-1.7005879, 
1,56.92,15636.7,15107.172482329624,15071.217922527088,-2092.732482,4.234634990707163, 
1,56.93,15643.3,15106.772673236826,15070.953865489506,-2085.732673,4.289707296611075, 
1,56.94,15346.7,15106.383541486688,15070.69044669619,-2381.943541,1.9398851277586076, 
1,56.95,15123.3,15106.004876330997,15070.427666257363,-2604.964876,0.14063725726951443, 
1,56.96,15236.7,15105.63646433107,15070.16552427813,-2491.196464,1.0617845980474776, 
1,56.97,15046.7,15105.27811763371,15069.904020858461,-2680.838118,-0.477545526, 
1,56.98,15386.7,15104.929652309009,15069.643156093203,-2340.489652,2.271551276526419, 
1,56.99,15586.7,15104.590901843387,15069.382930072063,-2140.150902,3.8616084764136955, 
1,57,15206.7,15104.261709826575,15069.123342879608,-2519.82171,0.8307011885078233, 
1,57.01,15236.7,15103.941929111046,15068.864394595243,-2489.501929,1.0755125307503999, 
1,57.02,14940,15103.631423679442,15068.606085293235,-2785.891424,-1.338725113, 
1,57.03,15133.3,15103.330074475673,15068.348415042674,-2592.290074,0.24362331195613804, 
1,57.04,15246.7,15103.037763432001,15068.091383907491,-2478.597763,1.1634686774403749, 
1,57.05,15020,15102.754384091588,15067.834991946449,-2705.014384,-0.675236709, 
1,57.06,15333.3,15102.479844962023,15067.579239213122,-2391.439845,1.864042937675324, 
1,57.07,15196.7,15102.214054504153,15067.324125755904,-2527.774055,0.7664654241161915, 
1,57.08,15740,15101.956937211373,15067.069651618009,-1984.216937,5.085663570270888, 
1,57.09,15270,15101.851539516427,15066.815816837443,-2454.11154,1.360734440038249, 
1,57.1,15303.3,15101.611850035455,15066.562621447018,-2420.57185,1.630376235060716, 
1,57.11,15206.7,15101.380654448127,15066.310065474345,-2516.940654,0.8540644848199901, 
1,57.12,15153.3,15101.157902840421,15066.058148941816,-2570.117903,0.4235794517276647, 
1,57.13,15296.7,15100.943561181755,15065.806871866609,-2426.503561,1.5827677079623996, 
1,57.14,15250,15100.737597845477,15065.556234260683,-2472.997598,1.2086916025037953, 
1,57.15,15453.3,15100.539991967333,15065.306236130784,-2269.499992,2.837714673813383, 
1,57.16,15436.7,15100.350729465707,15065.056877478393,-2285.910729,2.7071558464347265, 
1,57.17,14986.7,15100.169799959089,15064.80815829978,-2735.7298,-0.926888049, 
1,57.18,15446.7,15099.997207973944,15064.560078585964,-2275.557208,2.789584254947343, 
1,57.19,15396.7,15099.832956967139,15064.312638322732,-2325.392957,2.3924791561681706, 
1,57.2,15663.3,15099.677064397461,15064.065837490592,-2058.637064,4.503467413338239, 
1,57.21,15456.7,15099.529548884346,15063.819676064824,-2265.089549,2.8728776682594663, 
1,57.22,15763.3,15099.390441698179,15063.574154015423,-1958.350442,5.2879257786573675, 
1,57.23,15170,15099.25977833989,15063.329271307133,-2551.519778,0.5743460332308653, 
1,57.24,15296.7,15099.137599692971,15063.085027899424,-2424.6976,1.5973696160453592, 
1,57.25,15796.7,15099.02396105483,15062.841423746479,-1924.583961,5.550992270279663, 
1,57.26,15143.3,15098.918913094167,15062.598458797222,-2577.878913,0.3606514403246121, 
1,57.27,14840,15098.822527695407,15062.356132995274,-2881.082528,-2.124638876, 
1,57.28,15023.3,15098.806458875704,15062.114446278974,-2697.766459,-0.616029391, 
1,57.29,15246.7,15098.72775502565,15061.873398581365,-2474.287755,1.198373882176773, 
1,57.3,15510,15098.65795639626,15061.632989830192,-2210.917956,3.3029135179465747, 
1,57.31,15513.3,15098.597150985042,15061.39322,-2207.557151,3.3295452647753048, 
1,57.32,15370,15098.544942976834,15061.154088851617,-2350.804943,2.1895809348734083, 
1,57.33,15386.7,15098.502447207266,15060.915596453175,-2334.062447,2.3233655503597084, 
1,57.34,15473.3,15098.469280990166,15060.677742659074,-2247.429281,3.013309238468969, 
1,57.35,15420,15098.445575280239,15060.440527370512,-2300.705575,2.5894784622912663, 
1,57.36,15263.3,15098.43146871539,15060.203950483346,-2457.391469,1.334484546309965, 
1,57.37,14953.3,15098.42710001708,15059.968011888108,-2767.3871,-1.186806712, 
1,57.38,15313.3,15098.432632683287,15059.732711470006,-2407.392633,1.7363451856935774, 
1,57.39,15283.3,15098.448228048252,15059.498049108903,-2437.408228,1.4952542619015157, 
1,57.4,15433.3,15098.474064507032,15059.264024679325,-2287.434065,2.6951918937847483, 
1,57.41,15346.7,15098.510325611282,15059.030638050457,-2374.070326,2.0034393865006814, 
1,57.42,15513.3,15098.557207438205,15058.797889086134,-2207.517207,3.329865962, 
1,57.43,15566.7,15098.614920630464,15058.565777644839,-2154.174921,3.751686321970571, 
1,57.44,15540,15098.683429409637,15058.334303579686,-2180.943429,3.5401749722047486, 
