used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,Axis-limits
1,64.74,15080,15000.704701664616,14990.968775051404,-2542.964702, , , 
1,64.75,15233.3,15000.557445220971,14990.864241980338,-2389.517445, , , 
1,64.76,15290,15000.41003,14990.759208100026,-2332.67003, , , 
1,64.77,14960,15000.262475651523,14990.653671857735,-2662.522476, , , 
1,64.78,15013.3,15000.114761512186,14990.547631706502,-2609.074762, , , 
1,64.79,14923.3,14999.966893202682,14990.441086105127,-2698.926893, , , 
1,64.8,15523.3,14999.818853705332,14990.33403351824,-2098.778854, , , 
1,64.81,15016.7,14999.67064982034,14990.226472416294,-2605.23065, , , 
1,64.82,15176.7,14999.522263662562,14990.11840127562,-2445.082264, , , 
1,64.83,15056.7,14999.373702446295,14990.009818578435,-2564.933702, , , 
1,64.84,14856.7,14999.224949505206,14989.900722812887,-2764.78495, , , 
1,64.85,14933.3,14999.07601100748,14989.791112473064,-2688.036011, , , 
1,64.86,15016.7,14998.926869896379,14989.680986059037,-2604.48687, , , 
1,64.87,14853.3,14998.777533916704,14989.57034207689,-2767.737534, , , 
1,64.88,14720,14998.627985993942,14989.459179038724,-2900.887986, , , 
1,64.89,14653.3,14998.47823251409,14989.347495462722,-2967.438233, , , 
1,64.9,14840,14998.32825681712,14989.23528987314,-2780.588257, , , 
1,64.91,14980,14998.178067715224,14989.12256080037,-2640.438068, , , 
1,64.92,14953.3,14998.02764718973,14989.009306780928,-2666.987647, , , 
1,64.93,14926.7,14997.877001755467,14988.895526357523,-2693.437002, , , 
1,64.94,15323.3,14997.72611756357,14988.781218079055,-2296.686118, , , 
1,64.95,14793.3,14997.574998801801,14988.666380500648,-2826.534999, , , 
1,64.96,15396.7,14997.42363182751,14988.551012183703,-2222.983632, , , 
1,64.97,14786.7,14997.272021839382,14988.435111695888,-2832.832022, , , 
1,64.98,15280,14997.12015479012,14988.318677611189,-2339.380155, , , 
1,64.99,15153.3,14996.968033357874,14988.201708509938,-2465.928033, , , 
1,65,15086.7,14996.815659258578,14988.084202978824,-2532.375659, , , 
1,65.01,14746.7,14996.663004963597,14987.966159610947,-2872.223005, , , 
1,65.02,15026.7,14996.510091230473,14987.847577005825,-2592.070091, , , 
1,65.03,14673.3,14996.35689960334,14987.728453769418,-2945.3169, , , 
1,65.04,14970,14996.203435161762,14987.60878851419,-2648.463435, , , 
1,65.05,15030,14996.049683828904,14987.488579859091,-2588.309684, , , 
1,65.06,15006.7,14995.895652038458,14987.367826429609,-2611.455652, , , 
1,65.07,14810,14995.741326129035,14987.246526857809,-2808.001326, , , 
1,65.08,15086.7,14995.58671199614,14987.124679782333,-2531.146712, , , 
1,65.09,14643.3,14995.43179514222,14987.002283848451,-2974.391795, , , 
1,65.1,15000,14995.276582593633,14986.87933770807,-2617.536583, , , 
1,65.11,15113.3,14995.121060506895,14986.755840019778,-2504.081061, , , 
1,65.12,14883.3,14994.96523341836,14986.631789448871,-2733.925233, , , 
1,65.13,15083.3,14994.80909025468,14986.507184667364,-2533.76909, , , 
1,65.14,15200,14994.65263559549,14986.38202435403,-2416.912636, , , 
1,65.15,15120,14994.495856175632,14986.256307194442,-2496.755856, , , 
1,65.16,15130,14994.33876,14986.130031880957,-2486.598759, , , 
1,65.17,14816.7,14994.181329110388,14986.003197112803,-2799.741329, , , 
1,65.18,15256.7,14994.023574489365,14985.875801596056,-2359.583574, , , 
1,65.19,14980,14993.865481484261,14985.747844043699,-2636.125481, , , 
1,65.2,14920,14993.70706,14985.619323175637,-2695.967055, , , 
1,65.21,14976.7,14993.548284119264,14985.490237718717,-2639.108284, , , 
1,65.22,14830,14993.38917,14985.360586406776,-2785.649173, , , 
1,65.23,14830,14993.22971030299,14985.230367980641,-2785.48971, , , 
1,65.24,14826.7,14993.06989883506,14985.099581188198,-2788.629899, , , 
1,65.25,15120,14992.909740513205,14984.968224784374,-2495.169741, , , 
1,65.26,14993.3,14992.749211956329,14984.836297531194,-2621.709212, , , 
1,65.27,15056.7,14992.588331394474,14984.703798197786,-2558.148331, , , 
1,65.28,14616.7,14992.427082747472,14984.57072556044,-2997.987083, , , 
1,65.29,14866.7,14992.265472070547,14984.43707840261,-2747.825472, , , 
1,65.3,14923.3,14992.103486829461,14984.302855514945,-2691.063487, , , 
1,65.31,14606.7,14991.941133511094,14984.168055695323,-3007.501134, , , 
1,65.32,15030,14991.77839953609,14984.032677748875,-2584.0384, , , 
1,65.33,15183.3,14991.615291241955,14983.896720488023,-2430.575291, , , 
1,65.34,15313.3,14991.451796913281,14983.760182732478,-2300.411797, , , 
1,65.35,15013.3,14991.287921143876,14983.623063309298,-2600.247921, , , 
1,65.36,15420,14991.123653976481,14983.485361052912,-2193.383654, , , 
1,65.37,15053.3,14990.95899958752,14983.347074805124,-2559.919, , , 
1,65.38,14816.7,14990.793948541172,14983.208203415163,-2796.353949, , , 
1,65.39,15150,14990.628504507193,14983.068745739707,-2462.888505, , , 
1,65.4,14966.7,14990.462657051401,14982.9287,-2646.022657, , , 
1,65.41,15106.7,14990.29641255563,14982.78806699639,-2505.856413, , , 
1,65.42,15136.7,14990.12976,14982.646843679344,-2475.689759, , , 
1,65.43,15353.3,14989.962702099978,14982.505029578506,-2258.922702, , , 
1,65.44,14890,14989.795231089909,14982.362623588164,-2722.055231, , , 
1,65.45,14953.3,14989.627350808685,14982.21962461025,-2658.587351, , , 
1,65.46,14780,14989.459051716898,14982.076031554316,-2831.719052, , , 
1,65.47,15310,14989.290339034951,14981.931843337572,-2301.550339, , , 
1,65.48,15263.3,14989.121200809908,14981.787058884931,-2348.081201, , , 
1,65.49,15443.3,14988.951642054066,14981.641677129015,-2167.911642, , , 
1,65.5,15256.7,14988.781663391619,14981.495697010188,-2354.341663, , , 
1,65.51,14940,14988.611244995245,14981.349117476591,-2670.871245, , , 
1,65.52,14920,14988.440403523462,14981.201937484162,-2690.700404, , , 
1,65.53,14970,14988.26912519954,14981.054155996664,-2640.529125, , , 
1,65.54,15110,14988.097415611212,14980.905771985714,-2500.357416, , , 
1,65.55,15010,14987.925264380037,14980.756784430801,-2600.185264, , , 
1,65.56,15153.3,14987.752675947246,14980.60719231933,-2456.712676, , , 
1,65.57,15526.7,14987.579642259916,14980.456994646629,-2083.139642, , , 
1,65.58,15540,14987.406166672485,14980.306190415995,-2069.666167, , , 
1,65.59,14446.7,14987.232239657866,14980.154778638707,-3162.79224, , , 
1,65.6,15166.7,14987.05786789455,14980.00275833406,-2442.617868, , , 
1,65.61,14326.7,14986.883040008861,14979.850128529388,-3282.44304, , , 
1,65.62,15166.7,14986.707762218557,14979.696888260089,-2442.267762, , , 
1,65.63,15170,14986.532024417824,14979.543036569661,-2438.792024, , , 
1,65.64,15093.3,14986.355832527712,14979.38857250972,-2515.315833, , , 
1,65.65,15246.7,14986.17917535599,14979.233495140035,-2361.739175, , , 
1,65.66,14933.3,14986.002060285435,14979.077803528533,-2674.96206, , , 
1,65.67,15093.3,14985.824476408417,14978.921496751364,-2514.784476, , , 
1,65.68,14653.3,14985.64642878466,14978.764573892882,-2954.606429, , , 
1,65.69,14783.3,14985.467909562843,14978.607034045714,-2824.42791, , , 
1,65.7,14850,14985.288922776157,14978.44887631076,-2757.548923, , , 
1,65.71,15000,14985.109459218957,14978.290099797227,-2607.369459, , , 
1,65.72,14860,14984.929524148063,14978.130703622655,-2747.189524, , , 
1,65.73,15276.7,14984.749109358003,14977.970686912944,-2330.309109, , , 
1,65.74,15093.3,14984.568216605669,14977.810048802381,-2513.528217, , , 
1,65.75,15063.3,14984.386848580238,14977.648788433668,-2543.346849, , , 
1,65.76,15006.7,14984.204987102801,14977.486904957945,-2599.764987, , , 
1,65.77,14693.3,14984.022648409697,14977.32439753482,-2912.982648, , , 
1,65.78,15066.7,14983.83981959907,14977.16126533238,-2539.39982, , , 
1,65.79,14766.7,14983.656506389158,14976.997507527249,-2839.216506, , , 
1,65.8,15133.3,14983.472698458178,14976.833123304588,-2472.432698, , , 
1,65.81,14936.7,14983.288402971975,14976.668111858122,-2668.848403, , , 
1,65.82,14920,14983.103610102777,14976.502472390179,-2685.36361, , , 
1,65.83,15013.3,14982.918325111408,14976.336204111714,-2591.878325, , , 
1,65.84,15186.7,14982.73253920064,14976.169306242324,-2418.292539, , , 
1,65.85,14940,14982.546257544316,14976.001778010286,-2664.806258, , , 
1,65.86,15093.3,14982.359472241746,14975.833618652568,-2511.319472, , , 
1,65.87,15146.7,14982.172187575237,14975.664827414887,-2457.732188, , , 
1,65.88,15376.7,14981.9844,14975.495403551691,-2227.544396, , , 
1,65.89,14950,14981.796101337066,14975.325346326223,-2654.056101, , , 
1,65.9,14733.3,14981.607297048979,14975.154655010514,-2870.567297, , , 
1,65.91,15200,14981.417985743892,14974.983328885448,-2403.677986, , , 
1,65.92,14963.3,14981.228161943161,14974.81136724075,-2640.188162, , , 
1,65.93,14903.3,14981.037828685592,14974.638769375037,-2699.997829, , , 
1,65.94,14793.3,14980.84697842417,14974.465534595825,-2809.806978, , , 
1,65.95,14966.7,14980.655616480513,14974.291662219568,-2636.215616, , , 
1,65.96,14876.7,14980.463734714569,14974.117151571692,-2726.023735, , , 
1,65.97,14826.7,14980.271337527123,14973.94200198659,-2775.831338, , , 
1,65.98,15016.7,14980.078417600773,14973.766212807677,-2585.638418, , , 
1,65.99,14696.7,14979.884978624203,14973.58978,-2905.444979, , , 
1,66,15006.7,14979.691021359644,14973.412713087282,-2595.251021, , , 
1,66.01,14733.3,14979.496530961977,14973.23500127791,-2868.456531, , , 
1,66.02,14946.7,14979.301521637573,14973.05665,-2654.861522, , , 
1,66.03,15313.3,14979.105982508398,14972.877650659419,-2288.065983, , , 
1,66.04,14796.7,14978.909917636513,14972.698010637163,-2804.469918, , , 
1,66.05,14743.3,14978.713320513378,14972.517726679454,-2857.673321, , , 
1,66.06,14696.7,14978.51619608374,14972.336798202708,-2904.076196, , , 
1,66.07,14503.3,14978.318536531297,14972.155224632588,-3097.278537, , , 
1,66.08,14706.7,14978.120346148757,14971.973005404023,-2893.680346, , , 
1,66.09,14660,14977.921618211254,14971.790139961227,-2940.181618, , , 
1,66.1,14690,14977.722358222201,14971.606627757743,-2909.982358, , , 
1,66.11,14670,14977.522557329617,14971.422468256436,-2929.782557, , , 
1,66.12,14736.7,14977.32222105562,14971.237660929553,-2862.882221, , , 
1,66.13,14810,14977.121342265724,14971.052205258726,-2789.381342, , , 
1,66.14,14880,14976.919925874998,14970.866100734998,-2719.179926, , , 
1,66.15,14713.3,14976.717964022764,14970.679346858868,-2885.677964, , , 
1,66.16,14760,14976.515463490738,14970.491943140281,-2838.775463, , , 
1,66.17,14853.3,14976.312414142418,14970.303889098692,-2745.272414, , , 
1,66.18,14853.3,14976.10882376201,14970.11518426306,-2745.068824, , , 
1,66.19,14793.3,14975.904683215535,14969.925828171885,-2804.864683, , , 
1,66.2,14773.3,14975.699998488366,14969.735820373236,-2824.659998, , , 
1,66.21,14853.3,14975.494762253817,14969.545160424765,-2744.454762, , , 
1,66.22,15063.3,14975.288979085954,14969.353847893746,-2534.248979, , , 
1,66.23,15100,14975.082642958856,14969.161882357097,-2497.342643, , , 
1,66.24,14783.3,14974.875756200901,14968.96926340138,-2813.835756, , , 
1,66.25,14993.3,14974.668321030957,14968.77599062286,-2603.628321, , , 
1,66.26,14946.7,14974.460323643954,14968.582063627513,-2650.020324, , , 
1,66.27,14913.3,14974.251777841511,14968.38748203105,-2683.211778, , , 
1,66.28,14840,14974.042673444128,14968.192245458937,-2756.302673, , , 
1,66.29,14953.3,14973.833015689906,14967.996353546438,-2642.793016, , , 
1,66.3,14703.3,14973.62279689254,14967.799805938617,-2892.582797, , , 
1,66.31,14573.3,14973.412023799876,14967.602602290372,-3022.372024, , , 
1,66.32,14930,14973.200688000254,14967.404742266468,-2665.460688, , , 
1,66.33,14823.3,14972.988795665216,14967.206225541544,-2771.948796, , , 
1,66.34,14743.3,14972.776338969123,14967.007051800143,-2851.736339, , , 
1,66.35,15066.7,14972.563323864937,14966.807220736742,-2528.123324, , , 
1,66.36,15210,14972.349743202562,14966.606732055778,-2384.609743, , , 
1,66.37,14710,14972.135602329043,14966.405585471657,-2884.395602, , , 
1,66.38,15303.3,14971.92089456129,14966.203780708789,-2290.880895, , , 
1,66.39,15000,14971.705624431916,14966.001317501612,-2593.965624, , , 
1,66.4,14676.7,14971.48978629119,14965.798195594616,-2917.049786, , , 
1,66.41,14816.7,14971.27338469184,14965.594414742356,-2776.833385, , , 
1,66.42,14923.3,14971.056413438062,14965.389974709491,-2670.016413, , , 
1,66.43,14800,14970.838876923986,14965.184875270792,-2793.098877, , , 
1,66.44,14933.3,14970.620769391307,14964.979116211185,-2659.580769, , , 
1,66.45,14700,14970.40209525447,14964.772697325756,-2892.662095, , , 
1,66.46,14640,14970.182849073546,14964.565618419783,-2952.442849, , , 
1,66.47,15013.3,14969.963034836346,14964.357879308754,-2578.923035, , , 
1,66.48,15220,14969.742647302217,14964.14947981841,-2372.002647, , , 
1,66.49,14816.7,14969.521689704603,14963.94041978473,-2775.08169, , , 
1,66.5,14890,14969.300163469306,14963.730699053995,-2701.560163, , , 
1,66.51,15213.3,14969.078056800201,14963.520317482784,-2378.038057, , , 
1,66.52,14950,14968.855381961965,14963.30927493801,-2641.115382, , , 
1,66.53,14796.7,14968.63213099385,14963.097571296938,-2794.192131, , , 
1,66.54,15206.7,14968.408308283644,14962.885206447201,-2383.968308, , , 
1,66.55,15363.3,14968.183907858338,14962.67218028685,-2227.143908, , , 
1,66.56,15273.3,14967.958934901399,14962.458492724341,-2316.918935, , , 
1,66.57,14736.7,14967.733383490484,14962.244143678587,-2853.293383, , , 
1,66.58,15156.7,14967.507258263726,14962.029133078951,-2433.067258, , , 
1,66.59,15163.3,14967.280554034995,14961.813460865305,-2426.240554, , , 
1,66.6,14703.3,14967.053274837577,14961.597126988017,-2886.013275, , , 
1,66.61,14966.7,14966.825415864025,14961.38013140801,-2622.385416, , , 
1,66.62,14830,14966.596981019711,14961.16247409675,-2758.856981, , , 
1,66.63,14673.3,14966.36796605475,14960.944155036283,-2915.327966, , , 
1,66.64,14766.7,14966.13837421025,14960.725174219262,-2821.698374, , , 
1,66.65,14880,14965.908201108552,14960.50553164897,-2708.168201, , , 
1,66.66,15123.3,14965.67745105511,14960.285227339327,-2464.637451, , , 
1,66.67,14623.3,14965.446118948516,14960.064261314925,-2964.406119, , , 
1,66.68,15000,14965.21420923481,14959.842633611059,-2587.474209, , , 
1,66.69,14816.7,14964.981716804175,14959.620344273715,-2770.541717, , , 
1,66.7,14916.7,14964.748646153903,14959.397393359637,-2670.308646, , , 
1,66.71,14640,14964.514992434097,14959.173780936313,-2946.774992, , , 
1,66.72,14590,14964.280759925163,14958.949507082021,-2996.54076, , , 
1,66.73,14570,14964.04594341135,14958.724571885825,-3016.305943, , , 
1,66.74,14836.7,14963.810546628449,14958.498975447628,-2749.370547, , , 
1,66.75,14910,14963.57457213098,14958.272717878164,-2675.834572, , , 
1,66.76,15100,14963.338008954091,14958.045799299045,-2485.598009, , , 
1,66.77,15330,14963.10086766109,14957.818219842764,-2255.360868, , , 
1,66.78,14646.7,14962.863142256103,14957.589979652725,-2938.423142, , , 
1,66.79,15003.3,14962.624836737954,14957.361078883254,-2581.584837, , , 
1,66.8,14836.7,14962.385946533379,14957.131517699656,-2747.945947, , , 
1,66.81,14980,14962.146478345332,14956.901296278176,-2604.406478, , , 
1,66.82,15023.3,14961.906420469946,14956.670414806074,-2560.86642, , , 
1,66.83,14826.7,14961.665784758194,14956.438873481615,-2757.225785, , , 
1,66.84,14963.3,14961.424563789995,14956.206672514112,-2620.384564, , , 
1,66.85,14960,14961.182764848865,14955.973812123932,-2623.442765, , , 
1,66.86,14853.3,14960.94038,14955.740292542507,-2729.900376, , , 
1,66.87,14773.3,14960.697409338143,14955.506114012387,-2809.657409, , , 
1,66.88,14536.7,14960.453857317883,14955.27127678724,-3046.013857, , , 
1,66.89,14916.7,14960.209726588606,14955.035781131863,-2665.769727, , , 
1,66.9,14526.7,14959.965006965667,14954.799627322227,-3055.525007, , , 
1,66.91,14950,14959.719709047818,14954.56281564548,-2631.979709, , , 
1,66.92,15243.3,14959.473826040456,14954.325346399972,-2338.433826, , , 
1,66.93,14743.3,14959.22736475006,14954.087219895277,-2838.187365, , , 
1,66.94,14993.3,14958.980314589804,14953.848436452216,-2587.940315, , , 
1,66.95,15043.3,14958.732685458313,14953.60899640287,-2537.692685, , , 
1,66.96,15016.7,14958.484475284966,14953.368900090607,-2564.044475, , , 
1,66.97,15343.3,14958.235684066805,14953.128147870097,-2237.195684, , , 
1,66.98,14993.3,14957.98630546431,14952.88674010734,-2586.946305, , , 
1,66.99,15436.7,14957.736348408072,14952.644677179664,-2143.296348, , , 
1,67,14753.3,14957.485809799942,14952.401959475788,-2826.44581, , , 
1,67.01,14790,14957.234693348053,14952.15858739579,-2789.494693, , , 
1,67.02,14593.3,14956.98299207293,14951.91456135117,-2985.942992, , , 
1,67.03,14846.7,14956.730707082934,14951.669881764836,-2732.290707, , , 
1,67.04,14853.3,14956.477844683486,14951.424549071151,-2725.437845, , , 
1,67.05,15103.3,14956.224402906422,14951.17856371594,-2475.184403, , , 
1,67.06,14756.7,14955.970382268648,14950.931926156502,-2821.530382, , , 
1,67.07,14660,14955.715776295032,14950.684636861648,-2917.975776, , , 
1,67.08,14986.7,14955.460594168178,14950.436696311705,-2591.020594, , , 
1,67.09,14986.7,14955.204833936159,14950.188104998533,-2590.764834, , , 
1,67.1,14983.3,14954.948496460038,14949.93886342557,-2593.908496, , , 
1,67.11,15050,14954.69157465522,14949.688972107813,-2526.951575, , , 
1,67.12,15146.7,14954.434078585049,14949.438431571862,-2429.994079, , , 
1,67.13,14703.3,14954.176005718109,14949.18724235594,-2873.136006, , , 
1,67.14,14756.7,14953.91735642544,14948.935405009901,-2819.477356, , , 
1,67.15,14870,14953.658125576305,14948.682920095252,-2705.918126, , , 
1,67.16,14930,14953.398320985852,14948.429788185178,-2645.658321, , , 
1,67.17,15000,14953.137942076653,14948.176009864539,-2575.397942, , , 
1,67.18,14896.7,14952.87699,14947.921585729926,-2678.436988, , , 
1,67.19,14763.3,14952.615454699788,14947.666516389641,-2811.575455, , , 
1,67.2,15150,14952.35334945724,14947.410802463746,-2424.613349, , , 
1,67.21,15003.3,14952.090671637456,14947.154444584052,-2571.050672, , , 
1,67.22,15210,14951.827421258204,14946.897443394177,-2364.087421, , , 
1,67.23,15076.7,14951.563593282626,14946.639799549506,-2497.123593, , , 
1,67.24,14816.7,14951.299195828538,14946.381513717275,-2756.859196, , , 
1,67.25,15126.7,14951.03422662456,14946.122586576534,-2446.594227, , , 
1,67.26,14910,14950.768689163035,14945.863018818205,-2663.028689, , , 
1,67.27,15063.3,14950.502578573709,14945.602811145072,-2509.462579, , , 
1,67.28,15106.7,14950.235895094418,14945.341964271807,-2465.795895, , , 
1,67.29,15266.7,14949.968645322808,14945.080478924998,-2305.528645, , , 
1,67.3,15136.7,14949.700828298648,14944.818355843146,-2435.260828, , , 
1,67.31,14793.3,14949.432443997539,14944.555595776714,-2778.392444, , , 
1,67.32,15026.7,14949.163487728063,14944.292199488107,-2544.723488, , , 
1,67.33,14886.7,14948.893967804594,14944.028167751712,-2684.453968, , , 
1,67.34,14743.3,14948.623883255173,14943.76350135391,-2827.583883, , , 
1,67.35,14756.7,14948.353234490769,14943.498201093094,-2813.913234, , , 
1,67.36,14756.7,14948.082016897777,14943.232267779687,-2813.642017, , , 
1,67.37,15426.7,14947.810238540624,14942.96570223615,-2143.370239, , , 
1,67.38,15100,14947.537898495511,14942.698505297021,-2469.797898, , , 
1,67.39,15073.3,14947.264997519625,14942.430677808894,-2496.224998, , , 
1,67.4,15193.3,14946.991530928439,14942.162220630473,-2375.951531, , , 
1,67.41,14556.7,14946.71751,14941.89313463257,-3012.277506, , , 
1,67.42,14846.7,14946.44292379685,14941.623420698124,-2722.002924, , , 
1,67.43,14820,14946.167782978117,14941.353079722225,-2748.427783, , , 
1,67.44,14906.7,14945.892081083635,14941.082112612108,-2661.452081, , , 
1,67.45,14743.3,14945.61582418863,14940.810520287196,-2824.575824, , , 
1,67.46,14876.7,14945.339012867085,14940.5383,-2690.899013, , , 
1,67.47,14520,14945.061647317763,14940.265463731643,-3047.321647, , , 
1,67.48,14810,14944.78372337071,14939.992001400868,-2757.043723, , , 
1,67.49,14626.7,14944.505249146772,14939.717917655064,-2940.065249, , , 
1,67.5,14826.7,14944.226222705858,14939.443213474768,-2739.786223, , , 
1,67.51,14843.3,14943.946648140216,14939.167889852786,-2722.906648, , , 
1,67.52,14813.3,14943.666520703102,14938.891947794224,-2752.626521, , , 
1,67.53,15246.7,14943.385842097363,14938.615388316473,-2318.945842, , , 
1,67.54,14820,14943.104617763463,14938.338212449256,-2745.364618, , , 
1,67.55,15320,14942.82284743215,14938.06042123462,-2245.082847, , , 
1,67.56,14973.3,14942.540532485642,14937.782015726962,-2591.500532, , , 
1,67.57,14830,14942.257668179245,14937.502996993037,-2734.517668, , , 
1,67.58,15130,14941.974263042666,14937.223366111972,-2434.234263, , , 
1,67.59,14416.7,14941.690316319702,14936.943124175308,-3147.250316, , , 
1,67.6,14863.3,14941.405829263289,14936.66227228697,-2700.365829, , , 
1,67.61,14593.3,14941.120797237934,14936.380811563315,-2970.080797, , , 
1,67.62,14803.3,14940.835228972013,14936.098743133123,-2759.795229, , , 
1,67.63,14770,14940.549123908047,14935.81606813765,-2792.809124, , , 
1,67.64,14930,14940.262483378534,14935.532787730579,-2632.522483, , , 
1,67.65,14836.7,14939.975302708417,14935.248903078109,-2725.535303, , , 
1,67.66,15003.3,14939.687590675949,14934.96442,-2558.647591, , , 
1,67.67,14486.7,14939.399346475557,14934.679325764135,-3074.959346, , , 
1,67.68,14756.7,14939.110571906984,14934.39363549751,-2804.670572, , , 
1,67.69,15066.7,14938.821262553827,14934.107345775263,-2494.381263, , , 
1,67.7,14936.7,14938.531426737816,14933.820457826168,-2624.091427, , , 
1,67.71,15276.7,14938.241064001562,14933.532972891571,-2283.801064, , , 
1,67.72,15210,14937.950175747985,14933.244892225379,-2350.210176, , , 
1,67.73,14710,14937.658758624228,14932.956217094095,-2849.918759, , , 
1,67.74,14900,14937.366820138086,14932.66694877683,-2659.62682, , , 
1,67.75,15043.3,14937.074359614313,14932.37708856529,-2516.03436, , , 
1,67.76,14833.3,14936.781380771241,14932.08663776382,-2725.741381, , , 
1,67.77,15046.7,14936.487880306491,14931.795597689399,-2512.04788, , , 
1,67.78,14766.7,14936.193859072862,14931.503969671665,-2791.753859, , , 
1,67.79,14890,14935.899323806874,14931.211755052916,-2668.159324, , , 
1,67.8,14690,14935.604274611804,14930.918955188128,-2867.864275, , , 
1,67.81,14493.3,14935.30871279571,14930.625571444963,-3064.268713, , , 
1,67.82,14740,14935.012634583167,14930.331605203799,-2817.272635, , , 
1,67.83,15033.3,14934.716048877432,14930.037057857706,-2523.676049, , , 
1,67.84,14573.3,14934.418954640532,14929.741930812503,-2983.378955, , , 
1,67.85,14980,14934.121354036066,14929.446225486729,-2576.381354, , , 
1,67.86,14983.3,14933.823243756764,14929.149943311684,-2572.783244, , , 
1,67.87,15110,14933.524631713792,14928.85308573143,-2445.784632, , , 
1,67.88,14876.7,14933.22551784406,14928.555654202797,-2678.785518, , , 
1,67.89,14833.3,14932.925903796006,14928.257650195408,-2721.885904, , , 
1,67.9,14706.7,14932.625786551884,14927.959075191668,-2848.185787, , , 
1,67.91,14736.7,14932.325174133637,14927.65993068681,-2817.885174, , , 
1,67.92,14683.3,14932.024066887006,14927.360218188867,-2870.984067, , , 
1,67.93,15193.3,14931.722465677214,14927.059939218712,-2360.682466, , , 
1,67.94,15156.7,14931.420368878933,14926.759095310064,-2396.980369, , , 
1,67.95,14940,14931.117783105114,14926.45768800948,-2613.377783, , , 
1,67.96,15090,14930.81470931914,14926.155718876387,-2463.074709, , , 
1,67.97,14980,14930.511149152926,14925.853189483098,-2572.771149, , , 
1,67.98,14810,14930.20709948287,14925.550101414776,-2742.467099, , , 
1,67.99,14733.3,14929.902568910607,14925.246456269511,-2818.862569, , , 
1,68,14870,14929.597556275503,14924.942255658285,-2681.857556, , , 
1,68.01,14896.7,14929.292066092275,14924.63750120499,-2654.852066, , , 
1,68.02,14836.7,14928.986095795617,14924.332194546447,-2714.546096, , , 
1,68.03,14723.3,14928.67964691608,14924.026337332416,-2827.639647, , , 
1,68.04,14740,14928.372726212545,14923.719931225582,-2810.632726, , , 
1,68.05,14673.3,14928.065333542738,14923.412977901611,-2877.025334, , , 
1,68.06,15043.3,14927.757471668154,14923.105479049116,-2506.717472, , , 
1,68.07,14816.7,14927.449137313386,14922.797436369678,-2733.009137, , , 
1,68.08,14710,14927.140338987942,14922.488851577873,-2839.400339, , , 
1,68.09,15036.7,14926.831076929253,14922.179726401251,-2512.391077, , , 
1,68.1,15080,14926.521352907695,14921.870062580385,-2468.781353, , , 
1,68.11,15010,14926.211164921739,14921.559861868836,-2538.471165, , , 
1,68.12,14860,14925.900520847446,14921.249126033194,-2688.160521, , , 
1,68.13,14813.3,14925.58942127234,14920.93785685307,-2734.549421, , , 
1,68.14,14880,14925.277868078463,14920.626056121104,-2667.537868, , , 
1,68.15,14703.3,14924.96585925682,14920.313725642995,-2843.925859, , , 
1,68.16,14836.7,14924.653402139578,14920.000867237482,-2710.213402, , , 
1,68.17,14736.7,14924.340498856556,14919.68748273636,-2809.900499, , , 
1,68.18,14636.7,14924.027150090344,14919.37357398451,-2909.58715, , , 
1,68.19,14956.7,14923.713354062995,14919.05914283987,-2589.273354, , , 
1,68.2,14600,14923.399119261647,14918.744191173459,-2945.659119, , , 
1,68.21,14703.3,14923.084446348525,14918.428720869399,-2842.044446, , , 
1,68.22,14763.3,14922.769336654601,14918.112733824906,-2781.729337, , , 
1,68.23,14700,14922.453789318579,14917.79623,-2844.713789, , , 
1,68.24,15066.7,14922.137811956141,14917.47921716902,-2477.697812, , , 
1,68.25,14666.7,14921.821404358063,14917.161691417608,-2877.381404, , , 
1,68.26,15040,14921.504570917827,14916.843656645757,-2503.764571, , , 
1,68.27,15146.7,14921.187310886226,14916.52511481627,-2396.747311, , , 
1,68.28,14813.3,14920.869625374951,14916.206067905106,-2729.829625, , , 
1,68.29,14983.3,14920.551521379892,14915.886517901365,-2559.511521, , , 
1,68.3,15000,14920.23300015825,14915.566466807306,-2542.493, , , 
1,68.31,14583.3,14919.91406357642,14915.245916638334,-2958.874064, , , 
1,68.32,14813.3,14919.594710503934,14914.92486942303,-2728.554711, , , 
1,68.33,14956.7,14919.274948823804,14914.60332720315,-2584.834949, , , 
1,68.34,14760,14918.954778981628,14914.281292033615,-2781.214779, , , 
1,68.35,15136.7,14918.634204028998,14913.958765982543,-2404.194204, , , 
1,68.36,14563.3,14918.313222739158,14913.635751131234,-2977.273223, , , 
1,68.37,14813.3,14917.99184242201,14913.312249574186,-2726.951842, , , 
1,68.38,15270,14917.670064410386,14912.988263419089,-2269.930064, , , 
1,68.39,15226.7,14917.347892047082,14912.663794786846,-2312.907892, , , 
1,68.4,14750,14917.025322876645,14912.338845811559,-2789.285323, , , 
1,68.41,14780,14916.702365543315,14912.013418640563,-2758.962366, , , 
1,68.42,14783.3,14916.379020747323,14911.687515434403,-2755.339021, , , 
1,68.43,14943.3,14916.055291556502,14911.361138366843,-2595.015292, , , 
1,68.44,14820,14915.731177118014,14911.03428962488,-2717.991177, , , 
1,68.45,14953.3,14915.406684758094,14910.706971408752,-2584.366685, , , 
1,68.46,14680,14915.081815885542,14910.379185931919,-2857.341816, , , 
1,68.47,14886.7,14914.756573382723,14910.050935421097,-2650.316573, , , 
